,user_name,text,created_at,favorite_count,text_clean,tokenized_text,stopwords_text,text_string,text_string_lemm
3854,"Fred Hawkins, Jr.",RT @FLInternetTV: Join Representative's Fred Hawkins and @DanDaley at FITCON as they discuss their efforts to bridge the digital divide! @H…,2022-11-01,0,join representatives fred hawkins and  at fitcon as they discuss their efforts to bridge the digital divide ,"['join', 'representatives', 'fred', 'hawkins', 'and', 'at', 'fitcon', 'as', 'they', 'discuss', 'their', 'efforts', 'to', 'bridge', 'the', 'digital', 'divide']","['join', 'representatives', 'fred', 'hawkins', 'fitcon', 'discuss', 'efforts', 'bridge', 'digital', 'divide']",join representatives fred hawkins fitcon discuss efforts bridge digital divide,join representatives fred hawkins fitcon discuss efforts bridge digital divide
3855,"Fred Hawkins, Jr.","Delivering Real Results, That Move Us Forward! Fred Hawkins, keeping commonsense leadership in Tallahassee!… https://t.co/X3HaKKSdLx",2022-11-01,14,delivering real results that move us forward fred hawkins keeping commonsense leadership in tallahassee ,"['delivering', 'real', 'results', 'that', 'move', 'us', 'forward', 'fred', 'hawkins', 'keeping', 'commonsense', 'leadership', 'in', 'tallahassee']","['delivering', 'real', 'results', 'move', 'us', 'forward', 'fred', 'hawkins', 'keeping', 'commonsense', 'leadership', 'tallahassee']",delivering real results move forward fred hawkins keeping commonsense leadership tallahassee,delivering real results move forward fred hawkins keeping commonsense leadership tallahassee
3856,"Fred Hawkins, Jr.",Happy Halloween from #TeamHawkins Have a fun and safe night Trick-or-Treating…remember to be safe and follow these… https://t.co/PBwgPn9cnM,2022-10-31,6,happy halloween from teamhawkins have a fun and safe night trickortreatingremember to be safe and follow these ,"['happy', 'halloween', 'from', 'teamhawkins', 'have', 'a', 'fun', 'and', 'safe', 'night', 'trickortreatingremember', 'to', 'be', 'safe', 'and', 'follow', 'these']","['happy', 'halloween', 'teamhawkins', 'fun', 'safe', 'night', 'trickortreatingremember', 'safe', 'follow']",happy halloween teamhawkins fun safe night trickortreatingremember safe follow,happy halloween teamhawkins fun safe night trickortreatingremember safe follow
3857,"Fred Hawkins, Jr.",It’s Game Day!  Let’s Go Cowboys #DC4L https://t.co/KzFSg2ZzoL,2022-10-30,0,it’s game day  let’s go cowboys dcl ,"['it', '’', 's', 'game', 'day', 'let', '’', 's', 'go', 'cowboys', 'dcl']","['’', 'game', 'day', 'let', '’', 'go', 'cowboys', 'dcl']",game day let cowboys dcl,game day let cowboys dcl
3858,Sam Garrison,Thank you @AGAshleyMoody. Public safety is job one. https://t.co/De79IiVYfq,2023-03-31,8,thank you  public safety is job one ,"['thank', 'you', 'public', 'safety', 'is', 'job', 'one']","['thank', 'public', 'safety', 'job', 'one']",thank public safety job one,thank public safety job one
3859,Sam Garrison,"Grateful for friends like @ClaySheriffCook, Sheriff Waters and all the men and women of @ccsofl &amp; @JSOPIO who prote… https://t.co/EZVdYSPQeL",2023-03-23,44,grateful for friends like  sheriff waters and all the men and women of  amp  who prote ,"['grateful', 'for', 'friends', 'like', 'sheriff', 'waters', 'and', 'all', 'the', 'men', 'and', 'women', 'of', 'amp', 'who', 'prote']","['grateful', 'friends', 'like', 'sheriff', 'waters', 'men', 'women', 'amp', 'prote']",grateful friends like sheriff waters men women amp prote,grateful friends like sheriff waters men women amp prote
3860,Sam Garrison,"RT @Paul_Renner: It was my honor to welcome the @FlaglerCollege Key of Seas Chamber Choir to the House floor, where they delivered an inspi…",2023-03-09,0,it was my honor to welcome the  key of seas chamber choir to the house floor where they delivered an inspi,"['it', 'was', 'my', 'honor', 'to', 'welcome', 'the', 'key', 'of', 'seas', 'chamber', 'choir', 'to', 'the', 'house', 'floor', 'where', 'they', 'delivered', 'an', 'inspi']","['honor', 'welcome', 'key', 'seas', 'chamber', 'choir', 'house', 'floor', 'delivered', 'inspi']",honor welcome key seas chamber choir house floor delivered inspi,honor welcome key seas chamber choir house floor delivered inspi
3861,Sam Garrison,"Proud to stand with First Lady @CaseyDeSantis, @GovRonDeSantis and House Speaker @Paul_Renner on… https://t.co/3OCARD8b1t",2023-02-23,56,proud to stand with first lady   and house speaker  on ,"['proud', 'to', 'stand', 'with', 'first', 'lady', 'and', 'house', 'speaker', 'on']","['proud', 'stand', 'first', 'lady', 'house', 'speaker']",proud stand first lady house speaker,proud stand first lady house speaker
3862,Sam Garrison,RT @CaseyDeSantis: First Lady Casey DeSantis Launches Innovative Approach to Fight Against Cancer https://t.co/l7AxLfDqMX,2023-02-23,0,first lady casey desantis launches innovative approach to fight against cancer ,"['first', 'lady', 'casey', 'desantis', 'launches', 'innovative', 'approach', 'to', 'fight', 'against', 'cancer']","['first', 'lady', 'casey', 'desantis', 'launches', 'innovative', 'approach', 'fight', 'cancer']",first lady casey desantis launches innovative approach fight cancer,first lady casey desantis launches innovative approach fight cancer
3863,Sam Garrison,"RT @Jaguars: We’ll be back.

@Trevorlawrencee | #DUUUVAL https://t.co/5DEvD1pLMa",2023-01-22,0,we’ll be back  duuuval ,"['we', '’', 'll', 'be', 'back', 'duuuval']","['’', 'back', 'duuuval']",back duuuval,back duuuval
3864,Sam Garrison,Great player who embraced his opportunity with the @Jaguars and is just getting started. 17 needs to be a Jag for t… https://t.co/Gf1VXwqTAP,2023-01-22,7,great player who embraced his opportunity with the  and is just getting started  needs to be a jag for t ,"['great', 'player', 'who', 'embraced', 'his', 'opportunity', 'with', 'the', 'and', 'is', 'just', 'getting', 'started', 'needs', 'to', 'be', 'a', 'jag', 'for', 't']","['great', 'player', 'embraced', 'opportunity', 'getting', 'started', 'needs', 'jag']",great player embraced opportunity getting started needs jag,great player embraced opportunity getting started needs jag
3865,Sam Garrison,"RT @richeisen: Don’t worry, @Jaguars fans. 

You have a growing beast on your hands with @Trevorlawrencee leading the way and Doug Pederson…",2023-01-22,0,don’t worry  fans you have a growing beast on your hands with  leading the way and doug pederson,"['don', '’', 't', 'worry', 'fans', 'you', 'have', 'a', 'growing', 'beast', 'on', 'your', 'hands', 'with', 'leading', 'the', 'way', 'and', 'doug', 'pederson']","['’', 'worry', 'fans', 'growing', 'beast', 'hands', 'leading', 'way', 'doug', 'pederson']",worry fans growing beast hands leading way doug pederson,worry fans growing beast hands leading way doug pederson
3866,Sam Garrison,RT @TraciLKoster: What an honor to officially chair my first committee with my kids in the audience. Our committee is going to be dedicated…,2023-01-04,0,what an honor to officially chair my first committee with my kids in the audience our committee is going to be dedicated,"['what', 'an', 'honor', 'to', 'officially', 'chair', 'my', 'first', 'committee', 'with', 'my', 'kids', 'in', 'the', 'audience', 'our', 'committee', 'is', 'going', 'to', 'be', 'dedicated']","['honor', 'officially', 'chair', 'first', 'committee', 'kids', 'audience', 'committee', 'going', 'dedicated']",honor officially chair first committee kids audience committee going dedicated,honor officially chair first committee kids audience committee going dedicated
3867,Sam Garrison,@sensorylane @ClaySheriffCook It was great to see you all!,2023-01-04,1,  it was great to see you all,"['it', 'was', 'great', 'to', 'see', 'you', 'all']","['great', 'see']",great see,great see
3868,Sam Garrison,RT @RonDeSantisFL: I am blessed and honored to continue serving the people of Florida. @CaseyDeSantis and I thank you for your incredible s…,2023-01-03,0,i am blessed and honored to continue serving the people of florida  and i thank you for your incredible s,"['i', 'am', 'blessed', 'and', 'honored', 'to', 'continue', 'serving', 'the', 'people', 'of', 'florida', 'and', 'i', 'thank', 'you', 'for', 'your', 'incredible', 's']","['blessed', 'honored', 'continue', 'serving', 'people', 'florida', 'thank', 'incredible']",blessed honored continue serving people florida thank incredible,blessed honored continue serving people florida thank incredible
3869,Sam Garrison,RT @ClaySheriffCook: Aggressive panhandling in our streets and in our busy intersections is a huge safety and quality of life issue!,2022-12-06,0,aggressive panhandling in our streets and in our busy intersections is a huge safety and quality of life issue,"['aggressive', 'panhandling', 'in', 'our', 'streets', 'and', 'in', 'our', 'busy', 'intersections', 'is', 'a', 'huge', 'safety', 'and', 'quality', 'of', 'life', 'issue']","['aggressive', 'panhandling', 'streets', 'busy', 'intersections', 'huge', 'safety', 'quality', 'life', 'issue']",aggressive panhandling streets busy intersections huge safety quality life issue,aggressive panhandling streets busy intersections huge safety quality life issue
3870,Sam Garrison,The notion that the State and local governments can’t prohibit aggressive panhandling in the middle of busy interse… https://t.co/BzLGTHmXW3,2022-12-06,24,the notion that the state and local governments can’t prohibit aggressive panhandling in the middle of busy interse ,"['the', 'notion', 'that', 'the', 'state', 'and', 'local', 'governments', 'can', '’', 't', 'prohibit', 'aggressive', 'panhandling', 'in', 'the', 'middle', 'of', 'busy', 'interse']","['notion', 'state', 'local', 'governments', '’', 'prohibit', 'aggressive', 'panhandling', 'middle', 'busy', 'interse']",notion state local governments prohibit aggressive panhandling middle busy interse,notion state local governments prohibit aggressive panhandling middle busy interse
3871,Sam Garrison,"RT @SamfordFootball: The King of Birmingham, USA ??

#HatchAttack | #AllForSAMford https://t.co/jo6QPWM338",2022-12-04,0,the king of birmingham usa hatchattack  allforsamford ,"['the', 'king', 'of', 'birmingham', 'usa', 'hatchattack', 'allforsamford']","['king', 'birmingham', 'usa', 'hatchattack', 'allforsamford']",king birmingham usa hatchattack allforsamford,king birmingham usa hatchattack allforsamford
3872,Sam Garrison,RT @CoachSgromolo: CONGRATULATIONS to four Clay County schools for placing in the top 3 this weekend in the FMBC Marching Band State Champi…,2022-11-22,0,congratulations to four clay county schools for placing in the top  this weekend in the fmbc marching band state champi,"['congratulations', 'to', 'four', 'clay', 'county', 'schools', 'for', 'placing', 'in', 'the', 'top', 'this', 'weekend', 'in', 'the', 'fmbc', 'marching', 'band', 'state', 'champi']","['congratulations', 'four', 'clay', 'county', 'schools', 'placing', 'top', 'weekend', 'fmbc', 'marching', 'band', 'state', 'champi']",congratulations four clay county schools placing top weekend fmbc marching band state champi,congratulations four clay county schools placing top weekend fmbc marching band state champi
3873,Sam Garrison,"RT @NCAA_FCS: NO. 6? NATIONAL SEED: @SamfordFootball

#FCSPlayoffs https://t.co/PfTMaCi3Bi",2022-11-20,0,no  national seed fcsplayoffs ,"['no', 'national', 'seed', 'fcsplayoffs']","['national', 'seed', 'fcsplayoffs']",national seed fcsplayoffs,national seed fcsplayoffs
3874,Sam Garrison,@SamfordFootball is 10-1 and playoff bound with our only loss to Georgia. Unreal! https://t.co/ivFwzbi13n,2022-11-19,1, is  and playoff bound with our only loss to georgia unreal ,"['is', 'and', 'playoff', 'bound', 'with', 'our', 'only', 'loss', 'to', 'georgia', 'unreal']","['playoff', 'bound', 'loss', 'georgia', 'unreal']",playoff bound loss georgia unreal,playoff bound loss georgia unreal
3875,Sam Garrison,"RT @SamfordFootball: For the first time since 2013, your Samford Bulldogs are @SoConSports Champions ??

#HatchAttack | #AllForSAMford http…",2022-11-14,0,for the first time since  your samford bulldogs are  champions hatchattack  allforsamford http,"['for', 'the', 'first', 'time', 'since', 'your', 'samford', 'bulldogs', 'are', 'champions', 'hatchattack', 'allforsamford', 'http']","['first', 'time', 'since', 'samford', 'bulldogs', 'champions', 'hatchattack', 'allforsamford', 'http']",first time since samford bulldogs champions hatchattack allforsamford http,first time since samford bulldogs champions hatchattack allforsamford http
3876,Sam Garrison,"Welcome to @UF and the Free State of Florida @BenSasse! 

It’s Great to Be a Florida Gator! https://t.co/oBa2jbIj3j",2022-11-09,4,welcome to  and the free state of florida  it’s great to be a florida gator ,"['welcome', 'to', 'and', 'the', 'free', 'state', 'of', 'florida', 'it', '’', 's', 'great', 'to', 'be', 'a', 'florida', 'gator']","['welcome', 'free', 'state', 'florida', '’', 'great', 'florida', 'gator']",welcome free state florida great florida gator,welcome free state florida great florida gator
3877,Sam Garrison,Commissioner-elect Alexandra Compere crushed it last night. Huge win for Clay County. She’s a rising conservative l… https://t.co/BkFAfqBUEX,2022-11-09,34,commissionerelect alexandra compere crushed it last night huge win for clay county she’s a rising conservative l ,"['commissionerelect', 'alexandra', 'compere', 'crushed', 'it', 'last', 'night', 'huge', 'win', 'for', 'clay', 'county', 'she', '’', 's', 'a', 'rising', 'conservative', 'l']","['commissionerelect', 'alexandra', 'compere', 'crushed', 'last', 'night', 'huge', 'win', 'clay', 'county', '’', 'rising', 'conservative', 'l']",commissionerelect alexandra compere crushed last night huge win clay county rising conservative,commissionerelect alexandra compere crushed last night huge win clay county rising conservative
3878,Sam Garrison,RT @Rob_Bradley: The @GovRonDeSantis speech last night was next level. Knew the nation was watching and delivered.,2022-11-09,0,the  speech last night was next level knew the nation was watching and delivered,"['the', 'speech', 'last', 'night', 'was', 'next', 'level', 'knew', 'the', 'nation', 'was', 'watching', 'and', 'delivered']","['speech', 'last', 'night', 'next', 'level', 'knew', 'nation', 'watching', 'delivered']",speech last night next level knew nation watching delivered,speech last night next level knew nation watching delivered
3879,Sam Garrison,"Of all the @FLMajority wins tonight, no members deserve more praise than @RepDemi and @Hawkins4florida. No days off… https://t.co/HuTTqDj9wx",2022-11-09,69,of all the  wins tonight no members deserve more praise than  and  no days off ,"['of', 'all', 'the', 'wins', 'tonight', 'no', 'members', 'deserve', 'more', 'praise', 'than', 'and', 'no', 'days', 'off']","['wins', 'tonight', 'members', 'deserve', 'praise', 'days']",wins tonight members deserve praise days,wins tonight members deserve praise days
3880,Sam Garrison,Mission accomplished. ???? ???? ???? https://t.co/jJFFmhQock,2022-11-09,33,mission accomplished    ,"['mission', 'accomplished']","['mission', 'accomplished']",mission accomplished,mission accomplished
3881,Sam Garrison,RT @KayleeTuck2: One last time. #AllinforFred #WalkinforHawkins #RedWave https://t.co/jzu7H7DqyH,2022-11-06,0,one last time allinforfred walkinforhawkins redwave ,"['one', 'last', 'time', 'allinforfred', 'walkinforhawkins', 'redwave']","['one', 'last', 'time', 'allinforfred', 'walkinforhawkins', 'redwave']",one last time allinforfred walkinforhawkins redwave,one last time allinforfred walkinforhawkins redwave
3882,Sam Garrison,"@RonDeSantisFL crushed it today in @townorangepark!

Clay County is DeSantis Country! https://t.co/OmMaTWjWmj",2022-11-05,12, crushed it today in clay county is desantis country ,"['crushed', 'it', 'today', 'in', 'clay', 'county', 'is', 'desantis', 'country']","['crushed', 'today', 'clay', 'county', 'desantis', 'country']",crushed today clay county desantis country,crushed today clay county desantis country
3883,Sam Garrison,"RT @FLMajority: Happy birthday, Representative @RepDemi! #FlaPol https://t.co/qSArnYRbqR",2022-11-04,0,happy birthday representative  flapol ,"['happy', 'birthday', 'representative', 'flapol']","['happy', 'birthday', 'representative', 'flapol']",happy birthday representative flapol,happy birthday representative flapol
3884,Sam Garrison,@michellesalzman Phil Salzman back there living his best life.,2022-11-04,4, phil salzman back there living his best life,"['phil', 'salzman', 'back', 'there', 'living', 'his', 'best', 'life']","['phil', 'salzman', 'back', 'living', 'best', 'life']",phil salzman back living best life,phil salzman back living best life
3885,Sam Garrison,RT @Paul_Renner: There is no place for the hateful antisemitic messages in Jacksonville this weekend or anywhere in America—ever. We must r…,2022-10-30,0,there is no place for the hateful antisemitic messages in jacksonville this weekend or anywhere in america—ever we must r,"['there', 'is', 'no', 'place', 'for', 'the', 'hateful', 'antisemitic', 'messages', 'in', 'jacksonville', 'this', 'weekend', 'or', 'anywhere', 'in', 'america—ever', 'we', 'must', 'r']","['place', 'hateful', 'antisemitic', 'messages', 'jacksonville', 'weekend', 'anywhere', 'america—ever', 'must', 'r']",place hateful antisemitic messages jacksonville weekend anywhere america—ever must,place hateful antisemitic messages jacksonville weekend anywhere america—ever must
3886,Sam Garrison,"RT @SamfordFootball: ??? AIN’T NOTHING LIKE BEING A SAMFORD BULLDOG ON A SATURDAY AFTERNOON??

#HatchAttack | #AllForSAMford https://t.co/Ly…",2022-10-30,0, ain’t nothing like being a samford bulldog on a saturday afternoonhatchattack  allforsamford ,"['ain', '’', 't', 'nothing', 'like', 'being', 'a', 'samford', 'bulldog', 'on', 'a', 'saturday', 'afternoonhatchattack', 'allforsamford']","['’', 'nothing', 'like', 'samford', 'bulldog', 'saturday', 'afternoonhatchattack', 'allforsamford']",nothing like samford bulldog saturday afternoonhatchattack allforsamford,nothing like samford bulldog saturday afternoonhatchattack allforsamford
3887,Sam Garrison,Never a doubt! ??????????? https://t.co/R9SQ7QYaxo,2022-10-28,5,never a doubt  ,"['never', 'a', 'doubt']","['never', 'doubt']",never doubt,never doubt
3888,Sam Garrison,RT @JoeyMulinaro: In all seriousness this is the best from coach Saban. You truly love what you do when you enjoy the “grind” more than the…,2022-10-15,0,in all seriousness this is the best from coach saban you truly love what you do when you enjoy the “grind” more than the,"['in', 'all', 'seriousness', 'this', 'is', 'the', 'best', 'from', 'coach', 'saban', 'you', 'truly', 'love', 'what', 'you', 'do', 'when', 'you', 'enjoy', 'the', '“', 'grind', '”', 'more', 'than', 'the']","['seriousness', 'best', 'coach', 'saban', 'truly', 'love', 'enjoy', '“', 'grind', '”']",seriousness best coach saban truly love enjoy grind,seriousness best coach saban truly love enjoy grind
3889,Sam Garrison,RT @FionaForFlorida: @michellesalzman has such a big heart. She thinks of everything! Drove all the way from p-cola to SWFL because she kne…,2022-10-09,0,has such a big heart she thinks of everything drove all the way from pcola to swfl because she kne,"['has', 'such', 'a', 'big', 'heart', 'she', 'thinks', 'of', 'everything', 'drove', 'all', 'the', 'way', 'from', 'pcola', 'to', 'swfl', 'because', 'she', 'kne']","['big', 'heart', 'thinks', 'everything', 'drove', 'way', 'pcola', 'swfl', 'kne']",big heart thinks everything drove way pcola swfl kne,big heart thinks everything drove way pcola swfl kne
3890,Sam Garrison,RT @BenSasse: https://t.co/az4FRgWvMU,2022-10-06,0,,[],[],,
3891,Sam Garrison,RT @CCUA: This morning @ccsofl sent 18 officers to assist with recovery efforts in Lee County. Thank you to the first responders for their…,2022-09-30,0,this morning  sent  officers to assist with recovery efforts in lee county thank you to the first responders for their,"['this', 'morning', 'sent', 'officers', 'to', 'assist', 'with', 'recovery', 'efforts', 'in', 'lee', 'county', 'thank', 'you', 'to', 'the', 'first', 'responders', 'for', 'their']","['morning', 'sent', 'officers', 'assist', 'recovery', 'efforts', 'lee', 'county', 'thank', 'first', 'responders']",morning sent officers assist recovery efforts lee county thank first responders,morning sent officers assist recovery efforts lee county thank first responders
3892,Sam Garrison,What a story. What a player. https://t.co/Dewn52g2Vt,2022-09-24,7,what a story what a player ,"['what', 'a', 'story', 'what', 'a', 'player']","['story', 'player']",story player,story player
3893,Sam Garrison,"RT @SamfordU: We are honored to be recognized again by @usnews as one of the best universities in the U.S. for undergraduate teaching, the…",2022-09-12,0,we are honored to be recognized again by  as one of the best universities in the us for undergraduate teaching the,"['we', 'are', 'honored', 'to', 'be', 'recognized', 'again', 'by', 'as', 'one', 'of', 'the', 'best', 'universities', 'in', 'the', 'us', 'for', 'undergraduate', 'teaching', 'the']","['honored', 'recognized', 'one', 'best', 'universities', 'us', 'undergraduate', 'teaching']",honored recognized one best universities undergraduate teaching,honored recognized one best universities undergraduate teaching
3894,Sam Garrison,"“One key aspect of the race to remake healthcare centers on a long overlooked profession: the family doctor.”

https://t.co/IXB7hFZ2Se",2022-09-10,4,“one key aspect of the race to remake healthcare centers on a long overlooked profession the family doctor”,"['“', 'one', 'key', 'aspect', 'of', 'the', 'race', 'to', 'remake', 'healthcare', 'centers', 'on', 'a', 'long', 'overlooked', 'profession', 'the', 'family', 'doctor', '”']","['“', 'one', 'key', 'aspect', 'race', 'remake', 'healthcare', 'centers', 'long', 'overlooked', 'profession', 'family', 'doctor', '”']",one key aspect race remake healthcare centers long overlooked profession family doctor,one key aspect race remake healthcare centers long overlooked profession family doctor
3895,Sam Garrison,https://t.co/ECrZW2qObU https://t.co/IxsZAOKSFy,2022-09-05,6, ,[],[],,
3896,Sam Garrison,RT @CoachSgromolo: It was a great morning at Ridgeview Elementary for “High Five Friday!”.. a tradition on Friday’s for @RHSPAthletics ! Gr…,2022-09-03,0,it was a great morning at ridgeview elementary for “high five friday” a tradition on friday’s for   gr,"['it', 'was', 'a', 'great', 'morning', 'at', 'ridgeview', 'elementary', 'for', '“', 'high', 'five', 'friday', '”', 'a', 'tradition', 'on', 'friday', '’', 's', 'for', 'gr']","['great', 'morning', 'ridgeview', 'elementary', '“', 'high', 'five', 'friday', '”', 'tradition', 'friday', '’', 'gr']",great morning ridgeview elementary high five friday tradition friday,great morning ridgeview elementary high five friday tradition friday
3897,Sam Garrison,"“In the sad catalog of its failures, the federal government has set a new standard.” - @purduemitch 

https://t.co/8iC1C2w7hU",2022-09-02,1,“in the sad catalog of its failures the federal government has set a new standard”   ,"['“', 'in', 'the', 'sad', 'catalog', 'of', 'its', 'failures', 'the', 'federal', 'government', 'has', 'set', 'a', 'new', 'standard', '”']","['“', 'sad', 'catalog', 'failures', 'federal', 'government', 'set', 'new', 'standard', '”']",sad catalog failures federal government set new standard,sad catalog failures federal government set new standard
3898,Sam Garrison,Bittersweet day as friends of longtime HD18 district aide Marie Ehle gathered to celebrate what would have been her… https://t.co/yG1aHOQ5U1,2022-08-28,42,bittersweet day as friends of longtime hd district aide marie ehle gathered to celebrate what would have been her ,"['bittersweet', 'day', 'as', 'friends', 'of', 'longtime', 'hd', 'district', 'aide', 'marie', 'ehle', 'gathered', 'to', 'celebrate', 'what', 'would', 'have', 'been', 'her']","['bittersweet', 'day', 'friends', 'longtime', 'hd', 'district', 'aide', 'marie', 'ehle', 'gathered', 'celebrate', 'would']",bittersweet day friends longtime district aide marie ehle gathered celebrate would,bittersweet day friends longtime district aide marie ehle gathered celebrate would
3899,Sam Garrison,"RT @Rob_Bradley: Last night, we celebrated @AaronPBean and @AbbyBean’s 30th wedding anniversary. Today we celebrated a resounding victory i…",2022-08-24,0,last night we celebrated  and ’s th wedding anniversary today we celebrated a resounding victory i,"['last', 'night', 'we', 'celebrated', 'and', '’', 's', 'th', 'wedding', 'anniversary', 'today', 'we', 'celebrated', 'a', 'resounding', 'victory', 'i']","['last', 'night', 'celebrated', '’', 'th', 'wedding', 'anniversary', 'today', 'celebrated', 'resounding', 'victory']",last night celebrated wedding anniversary today celebrated resounding victory,last night celebrated wedding anniversary today celebrated resounding victory
3900,Sam Garrison,We win as a team and we all come back. ???????? https://t.co/CS6UQ2pWRO,2022-08-24,122,we win as a team and we all come back  ,"['we', 'win', 'as', 'a', 'team', 'and', 'we', 'all', 'come', 'back']","['win', 'team', 'come', 'back']",win team come back,win team come back
3901,Sam Garrison,RT @BrentASJax: The @FIEagleSports @FIHSFOOTBALL just dedicated the stadium in the late Randy Warren’s name. The long time athletic directo…,2022-08-20,0,the   just dedicated the stadium in the late randy warren’s name the long time athletic directo,"['the', 'just', 'dedicated', 'the', 'stadium', 'in', 'the', 'late', 'randy', 'warren', '’', 's', 'name', 'the', 'long', 'time', 'athletic', 'directo']","['dedicated', 'stadium', 'late', 'randy', 'warren', '’', 'name', 'long', 'time', 'athletic', 'directo']",dedicated stadium late randy warren name long time athletic directo,dedicated stadium late randy warren name long time athletic directo
3902,Sam Garrison,RT @TPFabricio: Jim Mooney is the Florida Keys. #NoQuit https://t.co/FbqzNPOxo0,2022-08-14,0,jim mooney is the florida keys noquit ,"['jim', 'mooney', 'is', 'the', 'florida', 'keys', 'noquit']","['jim', 'mooney', 'florida', 'keys', 'noquit']",jim mooney florida keys noquit,jim mooney florida keys noquit
3903,Sam Garrison,"RT @CaseyDeSantis: Today we launched the Florida Cancer Connect initiative, a centralized website that provides Floridians with valuable kn…",2022-08-04,0,today we launched the florida cancer connect initiative a centralized website that provides floridians with valuable kn,"['today', 'we', 'launched', 'the', 'florida', 'cancer', 'connect', 'initiative', 'a', 'centralized', 'website', 'that', 'provides', 'floridians', 'with', 'valuable', 'kn']","['today', 'launched', 'florida', 'cancer', 'connect', 'initiative', 'centralized', 'website', 'provides', 'floridians', 'valuable', 'kn']",today launched florida cancer connect initiative centralized website provides floridians valuable,today launched florida cancer connect initiative centralized website provides floridians valuable
3904,Sam Garrison,RT @CaseyDeSantis: First Lady Casey DeSantis Launches Florida Cancer Connect https://t.co/F71N1lTf3R,2022-08-03,0,first lady casey desantis launches florida cancer connect ,"['first', 'lady', 'casey', 'desantis', 'launches', 'florida', 'cancer', 'connect']","['first', 'lady', 'casey', 'desantis', 'launches', 'florida', 'cancer', 'connect']",first lady casey desantis launches florida cancer connect,first lady casey desantis launches florida cancer connect
3905,Sam Garrison,RT @JomboyMedia: You can’t tell the story of baseball without Vin Scully https://t.co/PBq5el6vwB,2022-08-03,0,you can’t tell the story of baseball without vin scully ,"['you', 'can', '’', 't', 'tell', 'the', 'story', 'of', 'baseball', 'without', 'vin', 'scully']","['’', 'tell', 'story', 'baseball', 'without', 'vin', 'scully']",tell story baseball without vin scully,tell story baseball without vin scully
3906,Sam Garrison,RT @JonGordon11: In all the talk about the greatest my vote for the GOAT is Bill Russell. RIP https://t.co/bSg1Riif75,2022-07-31,0,in all the talk about the greatest my vote for the goat is bill russell rip ,"['in', 'all', 'the', 'talk', 'about', 'the', 'greatest', 'my', 'vote', 'for', 'the', 'goat', 'is', 'bill', 'russell', 'rip']","['talk', 'greatest', 'vote', 'goat', 'bill', 'russell', 'rip']",talk greatest vote goat bill russell rip,talk greatest vote goat bill russell rip
3907,Sam Garrison,"Incredible turnout for our man @electjimmooney yesterday in Homestead.

Thank you @KayleeTuck2 @headboatwasher… https://t.co/nJQfPJWKkZ",2022-07-31,57,incredible turnout for our man  yesterday in homesteadthank you   ,"['incredible', 'turnout', 'for', 'our', 'man', 'yesterday', 'in', 'homesteadthank', 'you']","['incredible', 'turnout', 'man', 'yesterday', 'homesteadthank']",incredible turnout man yesterday homesteadthank,incredible turnout man yesterday homesteadthank
3908,Sam Garrison,"We are so proud! #TeamClay
@oneclayschools https://t.co/ZxcKRjlFyO",2022-07-15,17,we are so proud teamclay ,"['we', 'are', 'so', 'proud', 'teamclay']","['proud', 'teamclay']",proud teamclay,proud teamclay
3909,Sam Garrison,Outstanding!!! What an incredible honor for @oneclayschools! https://t.co/kjOdQmK4q9,2022-07-15,9,outstanding what an incredible honor for  ,"['outstanding', 'what', 'an', 'incredible', 'honor', 'for']","['outstanding', 'incredible', 'honor']",outstanding incredible honor,outstanding incredible honor
3910,Sam Garrison,"Happy Independence Day! ????

“That this nation, under God, shall have a new berth of freedom, and that government of… https://t.co/P0W9ibCDjo",2022-07-04,22,happy independence day “that this nation under god shall have a new berth of freedom and that government of ,"['happy', 'independence', 'day', '“', 'that', 'this', 'nation', 'under', 'god', 'shall', 'have', 'a', 'new', 'berth', 'of', 'freedom', 'and', 'that', 'government', 'of']","['happy', 'independence', 'day', '“', 'nation', 'god', 'shall', 'new', 'berth', 'freedom', 'government']",happy independence day nation god shall new berth freedom government,happy independence day nation god shall new berth freedom government
3911,Sam Garrison,"RT @JDRF: 'Just go attack it:' Jaguars' Chad Muma tells kids with Type 1 diabetes life's goals are attainable
Muma was diagnosed with T1D a…",2022-06-12,0,just go attack it jaguars chad muma tells kids with type  diabetes lifes goals are attainablemuma was diagnosed with td a,"['just', 'go', 'attack', 'it', 'jaguars', 'chad', 'muma', 'tells', 'kids', 'with', 'type', 'diabetes', 'lifes', 'goals', 'are', 'attainablemuma', 'was', 'diagnosed', 'with', 'td', 'a']","['go', 'attack', 'jaguars', 'chad', 'muma', 'tells', 'kids', 'type', 'diabetes', 'lifes', 'goals', 'attainablemuma', 'diagnosed', 'td']",attack jaguars chad muma tells kids type diabetes lifes goals attainablemuma diagnosed,attack jaguars chad muma tells kids type diabetes lifes goals attainablemuma diagnosed
3912,Sam Garrison,Congratulations @Broncos_Sports!!! https://t.co/bzmB2HSZIl,2022-05-29,5,congratulations  ,['congratulations'],['congratulations'],congratulations,congratulations
