user_name,text,created_at,favorite_count
Senator Lori Berman,It was my pleasure to sponsor the Senate Resolution recognizing and celebrating the incredible accomplishments of t… https://t.co/ASVR1xtct6,2023-04-26,5
Senator Lori Berman,This is despicable. https://t.co/CurJqDSX0f,2023-04-25,4
Senator Lori Berman,"DeSantis is overseas trying to explain “woke mind virus” to Japanese citizens. 

The Florida Senate is advancing a… https://t.co/6jM7zznFVI",2023-04-25,360
Senator Lori Berman,RT @MSNBC: Florida's surgeon general didn't like the findings from a Covid study — so he made some up. (via @MaddowBlog) https://t.co/qWt0M…,2023-04-25,0
Senator Lori Berman,RT @JoeBiden: Every generation has a moment where they have had to stand up for democracy. To stand up for their fundamental freedoms. I be…,2023-04-25,0
Senator Lori Berman,"RT @PeterSchorschFL: “The best scholars and researchers are no longer interested in Florida.” 

@RonDeSantisFL’s war on 'woke' leads to fac…",2023-04-25,0
Senator Lori Berman,"RT @TheAdvocateMag: .@Lizzo said she was told not to perform in Tennessee: ""But why would I not come to the people who need to hear this me…",2023-04-23,0
Senator Lori Berman,"RT @ShevrinJones: Today, we debated on SB 266 (Higher Education) in Fiscal Policy Committee. 

We can’t go back! We won’t go back! We must…",2023-04-21,0
Senator Lori Berman,I cannot wait for the courts to strike this unconstitutional hogwash down. https://t.co/M280b6Ao1w,2023-04-20,8
Senator Lori Berman,"Gen Z voters are the most educated generation in US history. And that terrifies the GOP. 

It’s why they’re pushing… https://t.co/zbtoER2GXA",2023-04-20,32
Senator Lori Berman,"Ron DeSantis’ political compass is totally shot. 

Fort Lauderdale residents are still facing severe gas shortages,… https://t.co/0dnHUWbOj7",2023-04-20,19
Senator Lori Berman,RT @craigtimes: Apparently #Florida's senior senator is unaware of who's the governor of his state -- or that he's too busy with his book t…,2023-04-20,0
Senator Lori Berman,RT @equalityfl: BREAKING: The Florida Board of Education has just passed a rule that expands the rule around the Don’t Say LGBTQ law to K-1…,2023-04-20,0
Senator Lori Berman,"RT @RepCassel: Gigs, we did it! Greyson’s law passed UNANIMOUSLY off the House floor today! Thank you, @loriberman for your leadership and…",2023-04-19,0
Senator Lori Berman,"RT @MeidasTouch: Holy crap. As DeSantis fights with Disney, runs a shadow presidential, and passes abortion bans in the dead of night, ther…",2023-04-19,0
Senator Lori Berman,"RT @RepCassel: https://t.co/vfrbvZYEba

Today is the day!! Final VOTE on Greyson’s law!",2023-04-19,0
Senator Lori Berman,"RT @KaivanShroff: WATCH: Ralph Yarl’s high school classmates walk out in support of him, demanding justice on his behalf. https://t.co/VXzv…",2023-04-19,0
Senator Lori Berman,RT @orlandosentinel: Frost to DeSantis: Why didn’t Florida take anti-gun violence money from feds? https://t.co/EKfRw6TsNl https://t.co/Qrm…,2023-04-18,0
Senator Lori Berman,"RT @krassenstein: BREAKING:  Former Republican Governor, Chris Christie has just spoken out against Ron DeSantis and his attacks on Disney…",2023-04-18,0
Senator Lori Berman,"RT @GasBuddyGuy: Florida gas stations without fuel as of 8am ET:
Miami/Fort Lauderdale 56.5%
West Palm Beach/Ft Pierce 20.0%
Fort Myers/Nap…",2023-04-18,0
Senator Lori Berman,"RT @RepCassel: Hey @GovRonDeSantis, my district is still underwater. My constituents are asking for their Governor.

Instead of fighting wi…",2023-04-18,0
Senator Lori Berman,"Each #YomHaShoah, I think of what Elie Wiesel once wrote: ""To forget would be not only dangerous but offensive; to… https://t.co/V1ddKXypuz",2023-04-17,28
Senator Lori Berman,Florida is where freedom goes to die. https://t.co/6E6xNuArl6,2023-04-17,14
Senator Lori Berman,"RT @PeterSchorschFL: While the Governor fights with a theme park...

""Florida school officials are bracing for graduation rates to decline…",2023-04-17,0
Senator Lori Berman,RT @Victorshi2020: Look at this graphic. Alabama &amp; Republican states have among the HIGHEST murder rates in the United States &amp; Republicans…,2023-04-17,0
Senator Lori Berman,RT @politico: Speaker Kevin McCarthy’s new debt limit negotiating proposal will include broad moves to restrict food assistance for million…,2023-04-16,0
Senator Lori Berman,"RT @GavinNewsom: Florida will now require rape and incest victims to show “documents” to prove they got raped.

If they can’t provide them,…",2023-04-14,0
Senator Lori Berman,"RT @SimonWDC: The WaPo goes there, powerfully: 

""Backed by GOP supermajorities in both chambers, Mr. DeSantis is waging  frontal assaults…",2023-04-14,0
Senator Lori Berman,RT @sahilkapur: Doesn’t scream confidence in the politics of this bill that Ron DeSantis enacted it in a private ceremony announced by twee…,2023-04-14,0
Senator Lori Berman,"RT @PPactionFL: Hours after it passed the House floor, DeSantis just signed the 6 week abortion ban into law

TO BE CLEAR: Abortion remains…",2023-04-14,0
Senator Lori Berman,"The 6-week abortion ban represents the worst rollback of women’s rights in Florida history.

Very dangerous, and va… https://t.co/9YjWeysUBG",2023-04-14,34
Senator Lori Berman,RT @GavinNewsom: In the dead of the night DeSantis strips women of their fundamental freedoms.,2023-04-14,0
Senator Lori Berman,"RT @FentriceForFL: @FLHouseDems left it ALL on the field for the people of Florida today, fighting for over 7 hours straight against the Re…",2023-04-14,0
Senator Lori Berman,RT @orlandosentinel: Where’s DeSantis as Broward begins cleanup from massive flooding? Politicking in Ohio. https://t.co/TZneeKMmpX https:/…,2023-04-13,0
Senator Lori Berman,"Through his discriminatory rhetoric, Rep. Barnaby may have unintentionally killed the FL GOP's anti-trans bathroom… https://t.co/algRaGluOF",2023-04-13,10
Senator Lori Berman,FLL International Airport received over $64 million from the #BipartisanInfrastructureLaw for sustainability projec… https://t.co/rr3yKH25Mr,2023-04-13,10
Senator Lori Berman,"RT @joncoopertweets: Of course, not a word of thanks from Ron DeSantis. 

Well, I’ll say it — THANK YOU, PRESIDENT BIDEN!! ?? https://t.co/c…",2023-04-13,0
Senator Lori Berman,"RT @GavinNewsom: Last week, I went to New College in Florida -- ground zero for what the @GOP are trying to do to education in this country…",2023-04-12,0
Senator Lori Berman,RT @JaredEMoskowitz: This is a positive step by @GovBillLee. The Republican Florida Legislature voted for Red Flag Laws. Signed by Republic…,2023-04-11,0
Senator Lori Berman,This type of vitriol and demonization of our LGBTQ Floridians is beyond dangerous and puts a target on their backs.… https://t.co/ZE2fu1cdlX,2023-04-11,25
Senator Lori Berman,"RT @CarlosGSmith: GOP FL Rep. Webster Barnaby calls transgender people ""demons and imps” who are X-Men ""mutants living among us"" in his deb…",2023-04-11,0
Senator Lori Berman,"RT @LeaderBookFL: Because after today, these compassionate &amp; wise words clearly bear repeating —

????????????????????????????????????????????????…",2023-04-10,0
Senator Lori Berman,"The GOP’s glorification of AR-15’s, even in the face of officers and children being shot and killed, is the real cu… https://t.co/pGqxMo31UA",2023-04-10,13
Senator Lori Berman,"Tennessee, and now Kentucky, are both case studies on how unfettered, easy access to firearms leads to more mass sh… https://t.co/UC53LlGCXs",2023-04-10,1
Senator Lori Berman,"RT @KatiePhang: NEW: Just a few hours after the mass shooting event at a Louisville bank, there was another shooting at a community college…",2023-04-10,0
Senator Lori Berman,"RT @tedlieu: For the first 12 hours after fertilization, the fertilized egg remains a single cell. Is that a human being? I don’t know. But…",2023-04-10,0
Senator Lori Berman,"RT @nytimes: The police in Louisville, Kentucky, said there were “multiple casualties” after a shooting downtown. They said there was an “a…",2023-04-10,0
Senator Lori Berman,"RT @shannonrwatts: THEY DID IT!!! Washington @MomsDemand and @StudentsDemand volunteers just helped pass HB 1240, which prohibits the sale…",2023-04-09,0
Senator Lori Berman,Happy Easter to all those celebrating in Florida and around the country! May it be special to you and yours. https://t.co/abznklW0ZO,2023-04-09,8
Senator Lori Berman,"RT @jmontforttx: Two men in FL exchanged gunfire during a road rage incident with their kids in the car. Both children were shot. 

https:/…",2023-04-09,0
Senator Lori Berman,"RT @ANSIRH: Today’s court decision ignores medical standards, public opinion, and 20+ years of evidence on the most popular method of abort…",2023-04-07,0
Senator Lori Berman,"After being publicly embarrassed, DeSantis announced his desire to raise hotel taxes on Floridians and tourists, an… https://t.co/c2v1ipiTfU",2023-04-07,89
Senator Lori Berman,"RT @ShevrinJones: Republicans are about to lose a whole generation of people, all to prove their false narrative of “wokeness” and “indoctr…",2023-04-07,0
Senator Lori Berman,RT @Timodc: Nothing says conservative like new taxes and new tolls levied against a business because you were unhappy with how they exercis…,2023-04-07,0
Senator Lori Berman,RT @ShevrinJones: Every live TV show/broadcast should have what’s going on in #Tennessee visible for all to see what fascism looks like!…,2023-04-06,0
Senator Lori Berman,"RT @Phil_Lewis_: Wow: Tennessee state Rep. Justin Jones, one of the Dems that the GOP is trying to expel from state legislature to protesti…",2023-04-06,0
Senator Lori Berman,RT @FLReproFreedom: FL Senator @loriberman referencing @ANSIRH and @UCSF Turnaway Study in her powerful debate against the 6-week abortion…,2023-04-06,0
Senator Lori Berman,"RT @nytimes: Alarmed over young people increasingly proving to be a force for Democrats at the ballot box, Republican lawmakers in a number…",2023-04-06,0
Senator Lori Berman,"RT @FLSenateDems: ""As lawmakers consider setting aside a nearby site for monuments, the Senate on Monday rejected a proposed amendment (by…",2023-04-06,0
Senator Lori Berman,"RT @HollyBullardFL: There you have it. 
A strong majority of Florida voters—including 52% of registered Republicans, 59% of independents—th…",2023-04-06,0
Senator Lori Berman,Wishing everyone and their families a kosher and happy Passover — Chag Sameach! https://t.co/y3tFwBXzF0,2023-04-05,18
Senator Lori Berman,"RT @orlandosentinel: Surprise Florida election bill could suppress student, minority vote, critics say https://t.co/vLkYBCqYMD https://t.co…",2023-04-05,0
Senator Lori Berman,"RT @GavinNewsom: Kids in Tennessee are showing up in the thousands demanding action.

The nation is still mourning our children being gunne…",2023-04-05,0
Senator Lori Berman,"Free states don’t ban healthcare. 

And they certainly don’t imprison professionals for providing evidence-based, g… https://t.co/qpLqowwvhG",2023-04-04,92
Senator Lori Berman,"It’s only bad if you potentially committed 34 felony counts, Marco. Most people haven’t. 
#RuleOfLaw https://t.co/O4eHAT0n3t",2023-04-04,10
Senator Lori Berman,"RT @PBSchoolsPD: ??MISSING JUVENILE??
Please contact 561-434-8700 or Crime Stoppers at (800)458-TIPS with any information https://t.co/ty1G…",2023-04-04,0
Senator Lori Berman,"RT @LeaderBookFL: Florida is on a roll today… banning abortions &amp; signing permitless concealed carry into law.

Guns are now less regulated…",2023-04-03,0
Senator Lori Berman,RT @FLSenateDems: https://t.co/2pV2qUOa6I,2023-04-03,0
Senator Lori Berman,"RT @ChrisMurphyCT: Because of its loose guns laws, Florida's gun homicide rate is 150% higher than Connecticut's. And it's about the get wo…",2023-04-03,0
Senator Lori Berman,"RT @ACLU: BREAKING: The Florida senate just passed a ban on abortion after 6 weeks of pregnancy, before many people know they are pregnant.",2023-04-03,0
Senator Lori Berman,"If passage of permitless carry is such a great policy achievement, why was it signed behind closed doors without ad… https://t.co/DMM9eKEzne",2023-04-03,25
Senator Lori Berman,"RT @GiffordsCourage: BREAKING: Governor DeSantis just signed permitless carry into law behind closed doors, probably because he knows it’s…",2023-04-03,0
Senator Lori Berman,"RT @FLHouseDems: DeSantis signed Permitless Carry behind closed doors this morning. He knows it's wrong, unpopular, and dangerous.  https:/…",2023-04-03,0
Senator Lori Berman,"It’s not hard to recall when women still had a constitutional right to abortion just 9 months ago. 

Since then, th… https://t.co/n68x3HFhGt",2023-04-03,143
Senator Lori Berman,"RT @LeaderBookFL: .@SunSentinel asks: ""Is it really possible to get an abortion within 6 weeks if FL’s proposed ban becomes law?"" -  https:…",2023-04-02,0
Senator Lori Berman,"RT @FAUMBB: What a ride. 35 wins. A tournament run all the way to our first Final Four.

Owls for life ?? https://t.co/JIf37JcSUW",2023-04-02,0
Senator Lori Berman,"This one hurt, but I’m so proud of our @FAUMBB team for going the distance and doing the unthinkable. 

Owl Nation… https://t.co/9GWRcx3S2e",2023-04-02,4
Senator Lori Berman,"New Central Florida Tourism Oversight District merch just dropped!
#Disney #RCID https://t.co/VFizn2yyDf",2023-04-01,441
Senator Lori Berman,Florida’s brain drain has begun. https://t.co/CIKjcEeVoJ,2023-04-01,14
Senator Lori Berman,"RT @FLSenate: SB 144, by Senator @loriberman, has passed the House and Senate. The bill requires each county courthouse to provide a dedica…",2023-03-31,0
Senator Lori Berman,The Trump indictment shows that threats and intimidation tactics aimed at investigators will never succeed in slowi… https://t.co/0UL2GNwHfu,2023-03-30,8
Senator Lori Berman,"RT @LeaderBookFL: Gun violence is the #1 killer of children and teens in the US. 

It has outpaced car crashes, cancer, and everything else…",2023-03-30,0
Senator Lori Berman,RT @rtemplin: Powerful speeches on the FL Senate floor. Union members packed the gallery and supportive Senators are talking directly to th…,2023-03-30,0
Senator Lori Berman,"Thank YOU for staying in this fight with us, @MomsDemand. Our kids deserve better than #PermitlessCarry. https://t.co/P1xDzfmTTy",2023-03-30,8
Senator Lori Berman,"RT @Robin_Bartleman: HB 837, Victims of Sexual Violence or Exploitation passed through its 1st committee. Thanks to-prime cosponsor @juanfb…",2023-03-29,0
Senator Lori Berman,"#SB256 is a union-busting bill, plain and simple. 

I respect and support Florida’s workers and their constitutiona… https://t.co/MBIp6qruio",2023-03-29,42
Senator Lori Berman,"RT @GavinNewsom: Here is an image the @NRA and the @GOP are hoping you won't see.

Turns out, smart gun laws work... https://t.co/yCdGeGi1Ve",2023-03-29,0
Senator Lori Berman,"RT @FLSenateDems: While the Senate gets ready for permitless carry today…

‘Florida is leaving up to $15 million in federal money on the ta…",2023-03-29,0
Senator Lori Berman,"When Republicans allude to a “culture of death” to justify further restrictions on reproductive freedom, I can’t he… https://t.co/VqUecwvHVg",2023-03-29,6
Senator Lori Berman,There is no grace in this bill. #SB300 essentially bans access to abortion care a mere two weeks after a missed per… https://t.co/oiWCkdiASY,2023-03-28,61
Senator Lori Berman,"Where is the grace in a 6-week abortion ban? 

Where is the grace for a woman or child who is raped and didn’t repo… https://t.co/iF8yYQJe5T",2023-03-28,307
